"","date","site_id","daily_max_8_hour_ozone_concentration","state","county","site_longitude","site_latitude","concurred"
"550",2016-05-28,"340130003",0.065,"New Jersey","Essex",-74.192892,40.720989,"N"
"551",2016-05-29,"340130003",0.05,"New Jersey","Essex",-74.192892,40.720989,"N"
"552",2016-05-30,"340130003",0.037,"New Jersey","Essex",-74.192892,40.720989,"N"
"553",2016-05-31,"340130003",0.052,"New Jersey","Essex",-74.192892,40.720989,"N"
"554",2016-06-01,"340130003",0.05,"New Jersey","Essex",-74.192892,40.720989,"N"
"555",2016-06-02,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"556",2016-06-03,"340130003",0.017,"New Jersey","Essex",-74.192892,40.720989,"N"
"557",2016-06-04,"340130003",0.048,"New Jersey","Essex",-74.192892,40.720989,"N"
"558",2016-06-05,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"559",2016-06-06,"340130003",0.054,"New Jersey","Essex",-74.192892,40.720989,"N"
"560",2016-06-07,"340130003",0.055,"New Jersey","Essex",-74.192892,40.720989,"N"
"561",2016-06-08,"340130003",0.027,"New Jersey","Essex",-74.192892,40.720989,"N"
"562",2016-06-09,"340130003",0.043,"New Jersey","Essex",-74.192892,40.720989,"N"
"563",2016-06-10,"340130003",0.04,"New Jersey","Essex",-74.192892,40.720989,"N"
"564",2016-06-11,"340130003",0.065,"New Jersey","Essex",-74.192892,40.720989,"N"
"565",2016-06-12,"340130003",0.047,"New Jersey","Essex",-74.192892,40.720989,"N"
"566",2016-06-13,"340130003",0.029,"New Jersey","Essex",-74.192892,40.720989,"N"
"567",2016-06-14,"340130003",0.037,"New Jersey","Essex",-74.192892,40.720989,"N"
"568",2016-06-15,"340130003",0.052,"New Jersey","Essex",-74.192892,40.720989,"N"
"569",2016-06-16,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"570",2016-06-17,"340130003",0.041,"New Jersey","Essex",-74.192892,40.720989,"N"
"571",2016-06-18,"340130003",0.07,"New Jersey","Essex",-74.192892,40.720989,"N"
"572",2016-06-19,"340130003",0.068,"New Jersey","Essex",-74.192892,40.720989,"N"
"573",2016-06-20,"340130003",0.053,"New Jersey","Essex",-74.192892,40.720989,"N"
"574",2016-06-21,"340130003",0.055,"New Jersey","Essex",-74.192892,40.720989,"N"
"575",2016-06-22,"340130003",0.052,"New Jersey","Essex",-74.192892,40.720989,"N"
"576",2016-06-23,"340130003",0.047,"New Jersey","Essex",-74.192892,40.720989,"N"
"577",2016-06-24,"340130003",0.06,"New Jersey","Essex",-74.192892,40.720989,"N"
"578",2016-06-25,"340130003",0.055,"New Jersey","Essex",-74.192892,40.720989,"N"
"579",2016-06-26,"340130003",0.06,"New Jersey","Essex",-74.192892,40.720989,"N"
"580",2016-06-27,"340130003",0.049,"New Jersey","Essex",-74.192892,40.720989,"N"
"581",2016-06-28,"340130003",0.026,"New Jersey","Essex",-74.192892,40.720989,"N"
"582",2016-06-29,"340130003",0.047,"New Jersey","Essex",-74.192892,40.720989,"N"
"583",2016-06-30,"340130003",0.049,"New Jersey","Essex",-74.192892,40.720989,"N"
"584",2016-07-01,"340130003",0.035,"New Jersey","Essex",-74.192892,40.720989,"N"
"585",2016-07-02,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"586",2016-07-03,"340130003",0.039,"New Jersey","Essex",-74.192892,40.720989,"N"
"587",2016-07-04,"340130003",0.051,"New Jersey","Essex",-74.192892,40.720989,"N"
"588",2016-07-05,"340130003",0.038,"New Jersey","Essex",-74.192892,40.720989,"N"
"589",2016-07-06,"340130003",0.06,"New Jersey","Essex",-74.192892,40.720989,"N"
"590",2016-07-07,"340130003",0.06,"New Jersey","Essex",-74.192892,40.720989,"N"
"591",2016-07-08,"340130003",0.052,"New Jersey","Essex",-74.192892,40.720989,"N"
"592",2016-07-09,"340130003",0.018,"New Jersey","Essex",-74.192892,40.720989,"N"
"593",2016-07-10,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"594",2016-07-11,"340130003",0.036,"New Jersey","Essex",-74.192892,40.720989,"N"
"595",2016-07-12,"340130003",0.047,"New Jersey","Essex",-74.192892,40.720989,"N"
"596",2016-07-13,"340130003",0.038,"New Jersey","Essex",-74.192892,40.720989,"N"
"597",2016-07-14,"340130003",0.049,"New Jersey","Essex",-74.192892,40.720989,"N"
"598",2016-07-15,"340130003",0.061,"New Jersey","Essex",-74.192892,40.720989,"N"
"599",2016-07-16,"340130003",0.063,"New Jersey","Essex",-74.192892,40.720989,"N"
"600",2016-07-17,"340130003",0.058,"New Jersey","Essex",-74.192892,40.720989,"N"
"601",2016-07-18,"340130003",0.056,"New Jersey","Essex",-74.192892,40.720989,"N"
"602",2016-07-19,"340130003",0.035,"New Jersey","Essex",-74.192892,40.720989,"N"
"603",2016-07-20,"340130003",0.048,"New Jersey","Essex",-74.192892,40.720989,"N"
"604",2016-07-21,"340130003",0.066,"New Jersey","Essex",-74.192892,40.720989,"N"
"605",2016-07-22,"340130003",0.069,"New Jersey","Essex",-74.192892,40.720989,"N"
"606",2016-07-23,"340130003",0.051,"New Jersey","Essex",-74.192892,40.720989,"N"
"607",2016-07-24,"340130003",0.041,"New Jersey","Essex",-74.192892,40.720989,"N"
"608",2016-07-25,"340130003",0.059,"New Jersey","Essex",-74.192892,40.720989,"N"
"609",2016-07-26,"340130003",0.042,"New Jersey","Essex",-74.192892,40.720989,"N"
"610",2016-07-27,"340130003",0.054,"New Jersey","Essex",-74.192892,40.720989,"N"
"611",2016-07-28,"340130003",0.071,"New Jersey","Essex",-74.192892,40.720989,"N"
"612",2016-07-29,"340130003",0.062,"New Jersey","Essex",-74.192892,40.720989,"N"
"613",2016-07-30,"340130003",0.053,"New Jersey","Essex",-74.192892,40.720989,"N"
"614",2016-07-31,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"615",2016-08-01,"340130003",0.021,"New Jersey","Essex",-74.192892,40.720989,"N"
"616",2016-08-02,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"617",2016-08-03,"340130003",0.026,"New Jersey","Essex",-74.192892,40.720989,"N"
"618",2016-08-04,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"619",2016-08-05,"340130003",0.053,"New Jersey","Essex",-74.192892,40.720989,"N"
"620",2016-08-06,"340130003",0.042,"New Jersey","Essex",-74.192892,40.720989,"N"
"621",2016-08-07,"340130003",0.034,"New Jersey","Essex",-74.192892,40.720989,"N"
"622",2016-08-08,"340130003",0.047,"New Jersey","Essex",-74.192892,40.720989,"N"
"623",2016-08-09,"340130003",0.056,"New Jersey","Essex",-74.192892,40.720989,"N"
"624",2016-08-10,"340130003",0.038,"New Jersey","Essex",-74.192892,40.720989,"N"
"625",2016-08-11,"340130003",0.05,"New Jersey","Essex",-74.192892,40.720989,"N"
"626",2016-08-12,"340130003",0.047,"New Jersey","Essex",-74.192892,40.720989,"N"
"627",2016-08-13,"340130003",0.054,"New Jersey","Essex",-74.192892,40.720989,"N"
"628",2016-08-14,"340130003",0.044,"New Jersey","Essex",-74.192892,40.720989,"N"
"629",2016-08-15,"340130003",0.044,"New Jersey","Essex",-74.192892,40.720989,"N"
"630",2016-08-16,"340130003",0.051,"New Jersey","Essex",-74.192892,40.720989,"N"
"631",2016-08-17,"340130003",0.036,"New Jersey","Essex",-74.192892,40.720989,"N"
"632",2016-08-18,"340130003",0.044,"New Jersey","Essex",-74.192892,40.720989,"N"
"633",2016-08-19,"340130003",0.051,"New Jersey","Essex",-74.192892,40.720989,"N"
"634",2016-08-20,"340130003",0.052,"New Jersey","Essex",-74.192892,40.720989,"N"
"635",2016-08-21,"340130003",0.044,"New Jersey","Essex",-74.192892,40.720989,"N"
"636",2016-08-22,"340130003",0.03,"New Jersey","Essex",-74.192892,40.720989,"N"
"637",2016-08-23,"340130003",0.049,"New Jersey","Essex",-74.192892,40.720989,"N"
"638",2016-08-24,"340130003",0.066,"New Jersey","Essex",-74.192892,40.720989,"N"
"639",2016-08-25,"340130003",0.055,"New Jersey","Essex",-74.192892,40.720989,"N"
"640",2016-08-26,"340130003",0.042,"New Jersey","Essex",-74.192892,40.720989,"N"
"641",2016-08-27,"340130003",0.044,"New Jersey","Essex",-74.192892,40.720989,"N"
"642",2016-08-28,"340130003",0.042,"New Jersey","Essex",-74.192892,40.720989,"N"
"643",2016-08-29,"340130003",0.042,"New Jersey","Essex",-74.192892,40.720989,"N"
"644",2016-08-30,"340130003",0.036,"New Jersey","Essex",-74.192892,40.720989,"N"
"645",2016-08-31,"340130003",0.057,"New Jersey","Essex",-74.192892,40.720989,"N"
"646",2016-09-01,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"647",2016-09-02,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"648",2016-09-03,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"649",2016-09-04,"340130003",0.037,"New Jersey","Essex",-74.192892,40.720989,"N"
"650",2016-09-05,"340130003",0.034,"New Jersey","Essex",-74.192892,40.720989,"N"
"651",2016-09-06,"340130003",0.03,"New Jersey","Essex",-74.192892,40.720989,"N"
"652",2016-09-07,"340130003",0.04,"New Jersey","Essex",-74.192892,40.720989,"N"
"653",2016-09-08,"340130003",0.056,"New Jersey","Essex",-74.192892,40.720989,"N"
"654",2016-09-09,"340130003",0.045,"New Jersey","Essex",-74.192892,40.720989,"N"
"655",2016-09-10,"340130003",0.057,"New Jersey","Essex",-74.192892,40.720989,"N"
"656",2016-09-11,"340130003",0.035,"New Jersey","Essex",-74.192892,40.720989,"N"
"657",2016-09-12,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"658",2016-09-13,"340130003",0.04,"New Jersey","Essex",-74.192892,40.720989,"N"
"659",2016-09-14,"340130003",0.06,"New Jersey","Essex",-74.192892,40.720989,"N"
"660",2016-09-15,"340130003",0.034,"New Jersey","Essex",-74.192892,40.720989,"N"
"661",2016-09-16,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"662",2016-09-17,"340130003",0.034,"New Jersey","Essex",-74.192892,40.720989,"N"
"663",2016-09-18,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"664",2016-09-19,"340130003",0.01,"New Jersey","Essex",-74.192892,40.720989,"N"
"665",2016-09-20,"340130003",0.036,"New Jersey","Essex",-74.192892,40.720989,"N"
"666",2016-09-21,"340130003",0.047,"New Jersey","Essex",-74.192892,40.720989,"N"
"667",2016-09-22,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"668",2016-09-23,"340130003",0.062,"New Jersey","Essex",-74.192892,40.720989,"N"
"669",2016-09-24,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"670",2016-09-25,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"671",2016-09-26,"340130003",0.037,"New Jersey","Essex",-74.192892,40.720989,"N"
"672",2016-09-27,"340130003",0.035,"New Jersey","Essex",-74.192892,40.720989,"N"
"673",2016-09-28,"340130003",0.027,"New Jersey","Essex",-74.192892,40.720989,"N"
"674",2016-09-29,"340130003",0.022,"New Jersey","Essex",-74.192892,40.720989,"N"
"675",2016-09-30,"340130003",0.02,"New Jersey","Essex",-74.192892,40.720989,"N"
"676",2016-10-01,"340130003",0.018,"New Jersey","Essex",-74.192892,40.720989,"N"
"677",2016-10-02,"340130003",0.012,"New Jersey","Essex",-74.192892,40.720989,"N"
"678",2016-10-03,"340130003",0.027,"New Jersey","Essex",-74.192892,40.720989,"N"
"679",2016-10-04,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"680",2016-10-05,"340130003",0.024,"New Jersey","Essex",-74.192892,40.720989,"N"
"681",2016-10-06,"340130003",0.024,"New Jersey","Essex",-74.192892,40.720989,"N"
"682",2016-10-07,"340130003",0.027,"New Jersey","Essex",-74.192892,40.720989,"N"
"683",2016-10-08,"340130003",0.018,"New Jersey","Essex",-74.192892,40.720989,"N"
"684",2016-10-09,"340130003",0.019,"New Jersey","Essex",-74.192892,40.720989,"N"
"685",2016-10-10,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"686",2016-10-11,"340130003",0.019,"New Jersey","Essex",-74.192892,40.720989,"N"
"687",2016-10-12,"340130003",0.023,"New Jersey","Essex",-74.192892,40.720989,"N"
"688",2016-10-13,"340130003",0.022,"New Jersey","Essex",-74.192892,40.720989,"N"
"689",2016-10-14,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"690",2016-10-15,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"691",2016-10-16,"340130003",0.037,"New Jersey","Essex",-74.192892,40.720989,"N"
"692",2016-10-17,"340130003",0.039,"New Jersey","Essex",-74.192892,40.720989,"N"
"693",2016-10-18,"340130003",0.041,"New Jersey","Essex",-74.192892,40.720989,"N"
"694",2016-10-19,"340130003",0.04,"New Jersey","Essex",-74.192892,40.720989,"N"
"695",2016-10-20,"340130003",0.021,"New Jersey","Essex",-74.192892,40.720989,"N"
"696",2016-10-21,"340130003",0.011,"New Jersey","Essex",-74.192892,40.720989,"N"
"697",2016-10-22,"340130003",0.021,"New Jersey","Essex",-74.192892,40.720989,"N"
"698",2016-10-23,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"699",2016-10-24,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"700",2016-10-25,"340130003",0.023,"New Jersey","Essex",-74.192892,40.720989,"N"
"701",2016-10-26,"340130003",0.028,"New Jersey","Essex",-74.192892,40.720989,"N"
"702",2016-10-27,"340130003",0.008,"New Jersey","Essex",-74.192892,40.720989,"N"
"703",2016-10-28,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"704",2016-10-29,"340130003",0.024,"New Jersey","Essex",-74.192892,40.720989,"N"
"705",2016-10-30,"340130003",0.036,"New Jersey","Essex",-74.192892,40.720989,"N"
"706",2016-10-31,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"707",2016-11-01,"340130003",0.018,"New Jersey","Essex",-74.192892,40.720989,"N"
"708",2016-11-02,"340130003",0.023,"New Jersey","Essex",-74.192892,40.720989,"N"
"709",2016-11-03,"340130003",0.028,"New Jersey","Essex",-74.192892,40.720989,"N"
"710",2016-11-04,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"711",2016-11-05,"340130003",0.028,"New Jersey","Essex",-74.192892,40.720989,"N"
"712",2016-11-06,"340130003",0.028,"New Jersey","Essex",-74.192892,40.720989,"N"
"713",2016-11-07,"340130003",0.02,"New Jersey","Essex",-74.192892,40.720989,"N"
"714",2016-11-08,"340130003",0.011,"New Jersey","Essex",-74.192892,40.720989,"N"
"715",2016-11-09,"340130003",0.02,"New Jersey","Essex",-74.192892,40.720989,"N"
"716",2016-11-10,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"717",2016-11-11,"340130003",0.03,"New Jersey","Essex",-74.192892,40.720989,"N"
"718",2016-11-12,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"719",2016-11-13,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"720",2016-11-14,"340130003",0.017,"New Jersey","Essex",-74.192892,40.720989,"N"
"721",2016-11-15,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"722",2016-11-16,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"723",2016-11-17,"340130003",0.027,"New Jersey","Essex",-74.192892,40.720989,"N"
"724",2016-11-18,"340130003",0.02,"New Jersey","Essex",-74.192892,40.720989,"N"
"725",2016-11-19,"340130003",0.021,"New Jersey","Essex",-74.192892,40.720989,"N"
"726",2016-11-20,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"727",2016-11-21,"340130003",0.033,"New Jersey","Essex",-74.192892,40.720989,"N"
"728",2016-11-22,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"729",2016-11-23,"340130003",0.029,"New Jersey","Essex",-74.192892,40.720989,"N"
"730",2016-11-24,"340130003",0.006,"New Jersey","Essex",-74.192892,40.720989,"N"
"731",2016-11-25,"340130003",0.006,"New Jersey","Essex",-74.192892,40.720989,"N"
"732",2016-11-26,"340130003",0.018,"New Jersey","Essex",-74.192892,40.720989,"N"
"733",2016-11-27,"340130003",0.026,"New Jersey","Essex",-74.192892,40.720989,"N"
"734",2016-11-28,"340130003",0.019,"New Jersey","Essex",-74.192892,40.720989,"N"
"735",2016-11-29,"340130003",0.016,"New Jersey","Essex",-74.192892,40.720989,"N"
"736",2016-12-01,"340130003",0.024,"New Jersey","Essex",-74.192892,40.720989,"N"
"737",2016-12-02,"340130003",0.016,"New Jersey","Essex",-74.192892,40.720989,"N"
"738",2016-12-03,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"739",2016-12-04,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"740",2016-12-05,"340130003",0.016,"New Jersey","Essex",-74.192892,40.720989,"N"
"741",2016-12-06,"340130003",0.015,"New Jersey","Essex",-74.192892,40.720989,"N"
"742",2016-12-07,"340130003",0.009,"New Jersey","Essex",-74.192892,40.720989,"N"
"743",2016-12-08,"340130003",0.016,"New Jersey","Essex",-74.192892,40.720989,"N"
"744",2016-12-09,"340130003",0.029,"New Jersey","Essex",-74.192892,40.720989,"N"
"745",2016-12-10,"340130003",0.021,"New Jersey","Essex",-74.192892,40.720989,"N"
"746",2016-12-11,"340130003",0.017,"New Jersey","Essex",-74.192892,40.720989,"N"
"747",2016-12-12,"340130003",0.01,"New Jersey","Essex",-74.192892,40.720989,"N"
"748",2016-12-13,"340130003",0.015,"New Jersey","Essex",-74.192892,40.720989,"N"
"749",2016-12-14,"340130003",0.026,"New Jersey","Essex",-74.192892,40.720989,"N"
"750",2016-12-15,"340130003",0.032,"New Jersey","Essex",-74.192892,40.720989,"N"
"751",2016-12-16,"340130003",0.021,"New Jersey","Essex",-74.192892,40.720989,"N"
"752",2016-12-17,"340130003",0.003,"New Jersey","Essex",-74.192892,40.720989,"N"
"753",2016-12-18,"340130003",0.029,"New Jersey","Essex",-74.192892,40.720989,"N"
"754",2016-12-19,"340130003",0.026,"New Jersey","Essex",-74.192892,40.720989,"N"
"755",2016-12-20,"340130003",0.018,"New Jersey","Essex",-74.192892,40.720989,"N"
"756",2016-12-21,"340130003",0.011,"New Jersey","Essex",-74.192892,40.720989,"N"
"757",2016-12-22,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"758",2016-12-23,"340130003",0.026,"New Jersey","Essex",-74.192892,40.720989,"N"
"759",2016-12-24,"340130003",0.017,"New Jersey","Essex",-74.192892,40.720989,"N"
"760",2016-12-25,"340130003",0.031,"New Jersey","Essex",-74.192892,40.720989,"N"
"761",2016-12-26,"340130003",0.011,"New Jersey","Essex",-74.192892,40.720989,"N"
"762",2016-12-27,"340130003",0.026,"New Jersey","Essex",-74.192892,40.720989,"N"
"763",2016-12-28,"340130003",0.022,"New Jersey","Essex",-74.192892,40.720989,"N"
"764",2016-12-29,"340130003",0.015,"New Jersey","Essex",-74.192892,40.720989,"N"
"765",2016-12-30,"340130003",0.025,"New Jersey","Essex",-74.192892,40.720989,"N"
"766",2016-01-01,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"767",2016-01-02,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"768",2016-01-03,"250130008",0.029,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"769",2016-01-04,"250130008",0.03,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"770",2016-01-05,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"771",2016-01-06,"250130008",0.013,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"772",2016-01-07,"250130008",0.011,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"773",2016-01-08,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"774",2016-01-09,"250130008",0.029,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"775",2016-01-10,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"776",2016-01-11,"250130008",0.034,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"777",2016-01-12,"250130008",0.028,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"778",2016-01-13,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"779",2016-01-14,"250130008",0.028,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"780",2016-01-15,"250130008",0.02,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"781",2016-01-16,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"782",2016-01-17,"250130008",0.034,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"783",2016-01-18,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"784",2016-01-19,"250130008",0.033,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"785",2016-01-20,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"786",2016-01-21,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"787",2016-01-22,"250130008",0.041,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"788",2016-01-23,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"789",2016-01-24,"250130008",0.042,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"790",2016-01-25,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"791",2016-01-26,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"792",2016-01-27,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"793",2016-01-28,"250130008",0.026,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"794",2016-01-29,"250130008",0.025,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"795",2016-01-30,"250130008",0.026,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"796",2016-01-31,"250130008",0.026,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"797",2016-02-01,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"798",2016-02-02,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"799",2016-02-03,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"800",2016-02-04,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"801",2016-02-05,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"802",2016-02-06,"250130008",0.03,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"803",2016-02-07,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"804",2016-02-08,"250130008",0.039,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"805",2016-02-09,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"806",2016-02-10,"250130008",0.03,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"807",2016-02-11,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"808",2016-02-12,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"809",2016-02-13,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"810",2016-02-14,"250130008",0.029,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"811",2016-02-15,"250130008",0.022,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"812",2016-02-16,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"813",2016-02-17,"250130008",0.033,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"814",2016-02-18,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"815",2016-02-19,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"816",2016-02-20,"250130008",0.043,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"817",2016-02-21,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"818",2016-02-22,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"819",2016-02-26,"250130008",0.04,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"820",2016-02-27,"250130008",0.041,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"821",2016-02-28,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"822",2016-02-29,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"823",2016-03-01,"250130008",0.041,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"824",2016-03-02,"250130008",0.039,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"825",2016-03-03,"250130008",0.04,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"826",2016-03-04,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"827",2016-03-05,"250130008",0.042,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"828",2016-03-06,"250130008",0.045,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"829",2016-03-07,"250130008",0.03,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"830",2016-03-08,"250130008",0.039,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"831",2016-03-09,"250130008",0.05,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"832",2016-03-10,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"833",2016-03-11,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"834",2016-03-12,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"835",2016-03-13,"250130008",0.047,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"836",2016-03-14,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"837",2016-03-15,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"838",2016-03-16,"250130008",0.039,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"839",2016-03-17,"250130008",0.04,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"840",2016-03-18,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"841",2016-03-19,"250130008",0.046,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"842",2016-03-20,"250130008",0.046,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"843",2016-03-21,"250130008",0.046,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"844",2016-03-22,"250130008",0.047,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"845",2016-03-23,"250130008",0.045,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"846",2016-03-24,"250130008",0.045,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
