# State Code or Tribal Indicator (TT)|County Code or Tribal Code|Site_ID number|Parameter Code|POC|Sampling Begin Date-Time (YYYYMMDD HHMM)|Sample Value|Null Data Code|Null Code Description|Null Code Concurrence|Null Extra|Units Code|Units Description|Event Type Code|Event Type Description|Event-Sample Association Date|Event Description|Event Creation Date|Event coment text or URL|Standard for Concurrence 1|Concurrence Indicator 1|Concurrence Date 1|Concurrence Comment 1|Standard for Concurrence 2|Concurrence Indicator 2|Concurrence Date 2|Concurrence Comment 2|Standard for Concurrence 3|Concurrence Indicator 3|Concurrence Date 3|Concurrence Comment 3|Standard for Concurrence 4|Concurrence Indicator 4|Concurrence Date 4|Concurrence Comment 4|QA Qualifier Code 1|QA Qualifier Description 1|QA Qualifier 1 Comment|QA Qualifier Code 2|QA Qualifier Description 2|QA Qualifier 2 Comment|QA Qualifier Code 3|QA Qualifier Description 3|QA Qualifier 3 Comment|QA Qualifier Code 4|QA Qualifier Description 4|QA Qualifier 4 Comment|QA Qualifier Code 5|QA Qualifier Description 5|QA Qualifier 5 Comment|QA Qualifier Code 6|QA Qualifier Description 6|QA Qualifier 6 Comment|QA Qualifier Code 7|QA Qualifier Description 7|QA Qualifier 7 Comment|QA Qualifier Code 8|QA Qualifier Description 8|QA Qualifier 8 Comment|QA Qualifier Code 9|QA Qualifier Description 9|QA Qualifier 9 Comment|QA Qualifier Code 10|QA Qualifier Description 10|QA Qualifier 10 Comment
17|031|4201|44201|1|20200618 22:00|.047|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200618 23:00|.049|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 00:00|.05|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 01:00|.038|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 02:00|.027|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 03:00|.02|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 04:00|.017|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 05:00|.029|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 06:00|.042|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 07:00|.043|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 08:00|.053|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 09:00|.074|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 10:00|.082|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 11:00|.084|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 12:00|.081|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 13:00|.09|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 14:00|.081|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 15:00|.079|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 16:00|.077|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 17:00|.085|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 18:00|.084|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 19:00|.077|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 20:00|.073|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 21:00|.064|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 22:00|.054|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
17|031|4201|44201|1|20200619 23:00|.046|||||007|Parts per million|RT|Wildfire-U. S.|20210909 09:23|Wildfire|20210908 16:35||Ozone 1-hour 1979|N|09-SEP-21||Ozone 8-Hour 1997|N|09-SEP-21||Ozone 8-Hour 2008|N|09-SEP-21||Ozone 8-hour 2015|N|09-SEP-21|||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 01:00|.045|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 02:00|.047|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 03:00|.045|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 04:00|.044|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 05:00|.047|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 06:00|.049|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 07:00|.052|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 08:00|.055|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 09:00|.059|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 10:00|.066|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 11:00|.071|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 12:00|.078|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 13:00|.088|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 14:00|.092|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 15:00|.1|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 16:00|.101|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 17:00|.081|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 18:00|.073|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 19:00|.056|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 20:00|.039|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 21:00|.025|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 22:00|.02|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180525 23:00|.051|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 01:00|.069|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 02:00|.058|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 03:00|.05|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 04:00|.039|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 05:00|.039|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 06:00|.038|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 07:00|.042|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 08:00|.049|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 09:00|.047|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 10:00|.052|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 11:00|.056|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 12:00|.058|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 13:00|.061|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 14:00|.063|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 15:00|.066|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 16:00|.067|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 17:00|.067|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 18:00|.065|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 19:00|.061|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 20:00|.045|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 21:00|.031|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 22:00|.025|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180526 23:00|.014|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 01:00|.011|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 02:00|.017|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 03:00|.018|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 04:00|.024|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 05:00|.029|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 06:00|.024|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 07:00|.052|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 08:00|.058|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
26|005|0003|44201|1|20180527 09:00|.063|||||007|Parts per million|RF|Fire - Canadian.||||||||||||||||||||||||||||||||||||||||||||||||||
