# State Code or Tribal Indicator (TT)|County Code or Tribal Code|Site_ID number|Parameter Code|POC|Sampling Begin Date-Time (YYYYMMDD HHMM)|Sample Value|Null Data Code|Null Code Description|Null Code Concurrence|Null Extra|Units Code|Units Description|Event Type Code|Event Type Description|Event-Sample Association Date|Event Description|Event Creation Date|Event coment text or URL|Standard for Concurrence 1|Concurrence Indicator 1|Concurrence Date 1|Concurrence Comment 1|Standard for Concurrence 2|Concurrence Indicator 2|Concurrence Date 2|Concurrence Comment 2|Standard for Concurrence 3|Concurrence Indicator 3|Concurrence Date 3|Concurrence Comment 3|Standard for Concurrence 4|Concurrence Indicator 4|Concurrence Date 4|Concurrence Comment 4|QA Qualifier Code 1|QA Qualifier Description 1|QA Qualifier 1 Comment|QA Qualifier Code 2|QA Qualifier Description 2|QA Qualifier 2 Comment|QA Qualifier Code 3|QA Qualifier Description 3|QA Qualifier 3 Comment|QA Qualifier Code 4|QA Qualifier Description 4|QA Qualifier 4 Comment|QA Qualifier Code 5|QA Qualifier Description 5|QA Qualifier 5 Comment|QA Qualifier Code 6|QA Qualifier Description 6|QA Qualifier 6 Comment|QA Qualifier Code 7|QA Qualifier Description 7|QA Qualifier 7 Comment|QA Qualifier Code 8|QA Qualifier Description 8|QA Qualifier 8 Comment|QA Qualifier Code 9|QA Qualifier Description 9|QA Qualifier 9 Comment|QA Qualifier Code 10|QA Qualifier Description 10|QA Qualifier 10 Comment
20|173|0010|44201|1|20160404 16:00|.134|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0010|44201|1|20160404 17:00|.126|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0010|44201|1|20160404 18:00|.087|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0010|44201|1|20160404 19:00|.068|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0010|44201|1|20160404 20:00|.069|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0010|44201|1|20160404 21:00|.062|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0010|44201|1|20160404 22:00|.045|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0010|44201|1|20160404 23:00|.035|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 00:00|.031|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 01:00|.027|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 02:00|.026|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 03:00|.023|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 04:00|.022|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 05:00|.021|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 06:00|.021|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 07:00|.021|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 08:00|.031|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 09:00|.038|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 10:00|.041|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 12:00|.048|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 13:00|.055|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 14:00|.062|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 15:00|.074|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 16:00|.088|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 17:00|.077|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 18:00|.109|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 19:00|.092|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 20:00|.069|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 21:00|.058|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 22:00|.049|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|173|0018|44201|1|20160404 23:00|.039|||||007|Parts per million|RM|Prescribed Fire.|20170801 15:50|Flint Hills Fire April 04 2016|20170801 15:38|||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 00:00|18.9|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 01:00|19.1|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 02:00|18.3|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 03:00|30.6|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 04:00|48.7|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 05:00|72.4|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 06:00|98.7|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 07:00|95.3|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 08:00|77.8|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 09:00|54.1|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 10:00|45.3|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 11:00|44.9|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 12:00|37.2|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 13:00|31.2|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 14:00|30.1|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 15:00|33.6|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 16:00|34|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 17:00|39.7|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 18:00|45.4|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 19:00|223.1|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 20:00|2084.8|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 21:00|1699.5|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 22:00|193.9|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
20|195|0001|81102|1|20180417 23:00|69|||||001|Micrograms/cubic meter (25 C)|RJ|High Winds.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 05:00|14|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 06:00|20|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 07:00|14|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 08:00|15|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 09:00|20|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 10:00|57|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 11:00|252|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 12:00|167|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 13:00|106|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 14:00|59|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 15:00|50|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 16:00|39|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 17:00|42|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 18:00|45|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 19:00|65|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 20:00|39|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 21:00|38|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 22:00|23|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|1|20160507 23:00|24|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0019|88101|2|20200629 00:00|17.4|||||105|Micrograms/cubic meter (LC)|RA|African Dust.||||||||||||||||||||||||||||||||||||||||||||||||||
31|055|0052|88101|1|20200629 00:00|17.7|||||105|Micrograms/cubic meter (LC)|RA|African Dust.||||||||||||||||||||||||||||||||||||||||||||||||||
31|177|0002|88101|1|20200629 00:00|16.3|||||105|Micrograms/cubic meter (LC)|RA|African Dust.||||||||||||||||||||||||||||||||||||||||||||||||||
# 114 records written.
