# State Code or Tribal Indicator (TT)|County Code or Tribal Code|Site_ID number|Parameter Code|POC|Sampling Begin Date-Time (YYYYMMDD HHMM)|Sample Value|Null Data Code|Null Code Description|Null Code Concurrence|Null Extra|Units Code|Units Description|Event Type Code|Event Type Description|Event-Sample Association Date|Event Description|Event Creation Date|Event coment text or URL|Standard for Concurrence 1|Concurrence Indicator 1|Concurrence Date 1|Concurrence Comment 1|Standard for Concurrence 2|Concurrence Indicator 2|Concurrence Date 2|Concurrence Comment 2|Standard for Concurrence 3|Concurrence Indicator 3|Concurrence Date 3|Concurrence Comment 3|Standard for Concurrence 4|Concurrence Indicator 4|Concurrence Date 4|Concurrence Comment 4|QA Qualifier Code 1|QA Qualifier Description 1|QA Qualifier 1 Comment|QA Qualifier Code 2|QA Qualifier Description 2|QA Qualifier 2 Comment|QA Qualifier Code 3|QA Qualifier Description 3|QA Qualifier 3 Comment|QA Qualifier Code 4|QA Qualifier Description 4|QA Qualifier 4 Comment|QA Qualifier Code 5|QA Qualifier Description 5|QA Qualifier 5 Comment|QA Qualifier Code 6|QA Qualifier Description 6|QA Qualifier 6 Comment|QA Qualifier Code 7|QA Qualifier Description 7|QA Qualifier 7 Comment|QA Qualifier Code 8|QA Qualifier Description 8|QA Qualifier 8 Comment|QA Qualifier Code 9|QA Qualifier Description 9|QA Qualifier 9 Comment|QA Qualifier Code 10|QA Qualifier Description 10|QA Qualifier 10 Comment
02|020|0018|88101|3|20190705 04:00|74|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 05:00|74|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 06:00|72|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 07:00|36|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 10:00|44|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 11:00|56|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 12:00|67|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 13:00|61|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 14:00|67|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190705 15:00|51|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190706 03:00|36|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190706 04:00|39|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190707 06:00|39|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190707 07:00|112|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190707 08:00|104|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190707 09:00|55|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190707 10:00|98|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190707 11:00|75|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190707 12:00|53|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190708 21:00|39|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190709 02:00|44|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190709 03:00|75|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190709 04:00|65|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190709 05:00|52|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190709 06:00|45|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190709 07:00|40|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190718 07:00|50|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190718 08:00|67|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190718 09:00|48|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190718 10:00|49|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190718 11:00|44|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190720 00:00|37|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 11:00|70|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 12:00|215|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 13:00|98|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 14:00|108|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 15:00|132|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 16:00|78|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 17:00|117|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 18:00|129|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 19:00|129|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 20:00|116|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
02|020|0018|88101|3|20190819 21:00|98|||||105|Micrograms/cubic meter (LC)|RT|Wildfire-U. S.|20200622 15:41|2019 Alaska Wildland Fire Season - Southcentral Alaska|20200622 15:40|Exceedances of PM2.5 annual and 24-hour NAAQS recorded at sites in Southcentral Alaska were caused by the Swan Lake fire located on the Kenai Peninsula.||||||||||||||||||||||||||||||||||||||||||||||
